Compound,Isomer,Breed,Parity,Feed_Type,Scenario,GOF_Passed,Exposure_Stop_Day,Total_Days,Milk_Conc_End_Exposure,t50_depuration_days,t90_depuration_days,t_below_reg_limit_days
PFTrDA,Branched,Saanen,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.0018594843446102514,,,
PFTrDA,Branched,Saanen,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.0018594843446102514,,,
PFTrDA,Branched,Saanen,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0021181530949066388,203.02209538329913,206.61221921311298,
PFTrDA,Linear,Alpine,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.002285044775898316,,,
PFTrDA,Linear,Alpine,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.002285044775898316,,,
PFTrDA,Linear,Alpine,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.0028673875697383926,214.23303905762148,244.33243869964005,
PFTrDA,Linear,Alpine,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.006855134327694947,,,
PFTrDA,Linear,Alpine,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.006855134327694947,,,
PFTrDA,Linear,Alpine,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.008602162709215174,214.23303905762148,244.33243869964005,
PFTrDA,Linear,Alpine,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.002285044775898316,,,
PFTrDA,Linear,Alpine,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.002285044775898316,,,
PFTrDA,Linear,Alpine,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.0028673875697383926,214.23303905762148,244.33243869964005,
PFTrDA,Linear,Alpine,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.00211760625857239,,,
PFTrDA,Linear,Alpine,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.00211760625857239,,,
PFTrDA,Linear,Alpine,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.0024554997299752815,214.5537387200158,245.3962828928448,
PFTrDA,Linear,Alpine,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.006352818775717169,,,
PFTrDA,Linear,Alpine,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.006352818775717169,,,
PFTrDA,Linear,Alpine,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.007366499189925843,214.55373872001582,245.39628289284482,
PFTrDA,Linear,Alpine,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.00211760625857239,,,
PFTrDA,Linear,Alpine,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.00211760625857239,,,
PFTrDA,Linear,Alpine,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.0024554997299752815,214.5537387200158,245.3962828928448,
PFTrDA,Linear,Saanen,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.0022350322507698164,,,
PFTrDA,Linear,Saanen,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.0022350322507698164,,,
PFTrDA,Linear,Saanen,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.0027811145713012545,214.27550427207052,244.46704668552826,
PFTrDA,Linear,Saanen,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.006705096752309449,,,
PFTrDA,Linear,Saanen,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.006705096752309449,,,
PFTrDA,Linear,Saanen,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.008343343713903762,214.27550427207052,244.46704668552823,
PFTrDA,Linear,Saanen,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.0022350322507698164,,,
PFTrDA,Linear,Saanen,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.0022350322507698164,,,
PFTrDA,Linear,Saanen,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.0027811145713012545,214.27550427207052,244.46704668552826,
PFTrDA,Linear,Saanen,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.002022321046304334,,,
PFTrDA,Linear,Saanen,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.002022321046304334,,,
PFTrDA,Linear,Saanen,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.0023211868666809365,214.60861410061773,245.57123300286233,
PFTrDA,Linear,Saanen,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.0060669631389130025,,,
PFTrDA,Linear,Saanen,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.0060669631389130025,,,
PFTrDA,Linear,Saanen,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.00696356060004281,214.60861410061773,245.57123300286233,
PFTrDA,Linear,Saanen,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.002022321046304334,,,
PFTrDA,Linear,Saanen,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.002022321046304334,,,
PFTrDA,Linear,Saanen,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.0023211868666809365,214.60861410061773,245.57123300286233,
PFTrDS,Branched,Alpine,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.0014405731361018211,,,
PFTrDS,Branched,Alpine,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.007202865680509105,,,
PFTrDS,Branched,Alpine,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.0018036078617999405,202.21222438149786,204.18373394467096,
PFTrDS,Branched,Alpine,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.0014405731361018211,,,
PFTrDS,Branched,Alpine,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.007202865680509105,,,
PFTrDS,Branched,Alpine,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.0018036078617999405,202.21222438149786,204.18373394467096,
PFTrDS,Branched,Alpine,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.0014405731361018211,,,
PFTrDS,Branched,Alpine,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.007202865680509105,,,
PFTrDS,Branched,Alpine,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.0018036078617999405,202.21222438149786,204.18373394467096,
PFTrDS,Branched,Alpine,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.0013192997161983596,,,
PFTrDS,Branched,Alpine,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.006596498580991799,,,
PFTrDS,Branched,Alpine,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.0015289756388871896,202.21603888029384,204.1939465479049,
PFTrDS,Branched,Alpine,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.0013192997161983596,,,
PFTrDS,Branched,Alpine,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.006596498580991799,,,
PFTrDS,Branched,Alpine,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.0015289756388871896,202.21603888029384,204.1939465479049,
PFTrDS,Branched,Alpine,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.0013192997161983596,,,
PFTrDS,Branched,Alpine,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.006596498580991799,,,
PFTrDS,Branched,Alpine,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.0015289756388871896,202.21603888029384,204.1939465479049,
PFTrDS,Branched,Saanen,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.0014075916139995048,,,
PFTrDS,Branched,Saanen,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.007037958069997521,,,
PFTrDS,Branched,Saanen,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.001746470078744687,202.21277189866998,204.18528227899733,
PFTrDS,Branched,Saanen,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.0014075916139995048,,,
PFTrDS,Branched,Saanen,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.007037958069997521,,,
PFTrDS,Branched,Saanen,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.001746470078744687,202.21277189866998,204.18528227899733,
PFTrDS,Branched,Saanen,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.0014075916139995048,,,
PFTrDS,Branched,Saanen,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.007037958069997521,,,
PFTrDS,Branched,Saanen,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.001746470078744687,202.21277189866998,204.18528227899733,
PFTrDS,Branched,Saanen,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.0012582959126279311,,,
PFTrDS,Branched,Saanen,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.006291479563139655,,,
PFTrDS,Branched,Saanen,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.0014425231183404184,202.21676661167638,204.19601400927343,
PFTrDS,Branched,Saanen,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.0012582959126279311,,,
PFTrDS,Branched,Saanen,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.006291479563139655,,,
PFTrDS,Branched,Saanen,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.0014425231183404184,202.21676661167638,204.19601400927343,
PFTrDS,Branched,Saanen,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.0012582959126279311,,,
PFTrDS,Branched,Saanen,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.006291479563139655,,,
PFTrDS,Branched,Saanen,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.0014425231183404184,202.21676661167638,204.19601400927343,
PFTrDS,Linear,Alpine,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.0034186555393281937,,,
PFTrDS,Linear,Alpine,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.017093277696640975,,,
PFTrDS,Linear,Alpine,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.00263858105194835,203.84720205531315,209.799261358929,
PFTrDS,Linear,Alpine,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.0034186555393281937,,,
PFTrDS,Linear,Alpine,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.017093277696640975,,,
PFTrDS,Linear,Alpine,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.00263858105194835,203.84720205531315,209.799261358929,
PFTrDS,Linear,Alpine,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.0034186555393281937,,,
PFTrDS,Linear,Alpine,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.017093277696640975,,,
PFTrDS,Linear,Alpine,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.00263858105194835,203.84720205531315,209.799261358929,
PFTrDS,Linear,Alpine,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.003960837327118085,,,
PFTrDS,Linear,Alpine,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.019804186635590425,,,
PFTrDS,Linear,Alpine,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.003093208522866621,204.81419572389646,213.0771021161144,
PFTrDS,Linear,Alpine,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.003960837327118085,,,
PFTrDS,Linear,Alpine,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.019804186635590425,,,
PFTrDS,Linear,Alpine,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.003093208522866621,204.81419572389646,213.0771021161144,
PFTrDS,Linear,Alpine,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.003960837327118085,,,
PFTrDS,Linear,Alpine,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.019804186635590425,,,
PFTrDS,Linear,Alpine,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.003093208522866621,204.81419572389646,213.0771021161144,
PFTrDS,Linear,Saanen,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.003491423829140141,,,
PFTrDS,Linear,Saanen,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.017457119145700705,,,
PFTrDS,Linear,Saanen,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.002692060630411287,203.968217962778,210.26175700173798,
PFTrDS,Linear,Saanen,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.003491423829140141,,,
PFTrDS,Linear,Saanen,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.017457119145700705,,,
PFTrDS,Linear,Saanen,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.002692060630411287,203.968217962778,210.26175700173798,
PFTrDS,Linear,Saanen,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.003491423829140141,,,
PFTrDS,Linear,Saanen,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.017457119145700705,,,
PFTrDS,Linear,Saanen,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.002692060630411287,203.968217962778,210.26175700173798,
PFTrDS,Linear,Saanen,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.004174235968598559,,,
PFTrDS,Linear,Saanen,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.02087117984299279,,,
PFTrDS,Linear,Saanen,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.0032491060219095027,205.21529206945283,214.46831583601013,
PFTrDS,Linear,Saanen,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.004174235968598559,,,
PFTrDS,Linear,Saanen,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.02087117984299279,,,
PFTrDS,Linear,Saanen,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.0032491060219095027,205.21529206945283,214.46831583601013,
PFTrDS,Linear,Saanen,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.004174235968598559,,,
PFTrDS,Linear,Saanen,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.02087117984299279,,,
PFTrDS,Linear,Saanen,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0032491060219095027,205.21529206945283,214.46831583601013,
PFUnDA,Branched,Alpine,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.028453915246314597,,,
PFUnDA,Branched,Alpine,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.028453915246314597,,,
PFUnDA,Branched,Alpine,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.035165151519302065,227.13208254824212,285.32326325740524,
PFUnDA,Branched,Alpine,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.01707234914778874,,,
PFUnDA,Branched,Alpine,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.01707234914778874,,,
PFUnDA,Branched,Alpine,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.02109909091158124,227.13208254824215,285.3232632574053,
PFUnDA,Branched,Alpine,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.005690783049262916,,,
PFUnDA,Branched,Alpine,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.005690783049262916,,,
PFUnDA,Branched,Alpine,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0070330303038604125,227.13208254824215,285.3232632574053,
PFUnDA,Branched,Alpine,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.026628944435716055,,,
PFUnDA,Branched,Alpine,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.026628944435716055,,,
PFUnDA,Branched,Alpine,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.030510516808567752,227.68344181105954,287.6824997019265,
PFUnDA,Branched,Alpine,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.01597736666142963,,,
PFUnDA,Branched,Alpine,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.01597736666142963,,,
PFUnDA,Branched,Alpine,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.018306310085140658,227.68344181105954,287.6824997019265,
PFUnDA,Branched,Alpine,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.005325788887143209,,,
PFUnDA,Branched,Alpine,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.005325788887143209,,,
PFUnDA,Branched,Alpine,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0061021033617135526,227.68344181105954,287.6824997019264,
PFUnDA,Branched,Saanen,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.027864176334624582,,,
PFUnDA,Branched,Saanen,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.027864176334624582,,,
PFUnDA,Branched,Saanen,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.034184049097516066,227.17086542063527,285.4806197093684,
PFUnDA,Branched,Saanen,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.01671850580077475,,,
PFUnDA,Branched,Saanen,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.01671850580077475,,,
PFUnDA,Branched,Saanen,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.02051042945850965,227.17086542063527,285.4806197093684,
PFUnDA,Branched,Saanen,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.005572835266924915,,,
PFUnDA,Branched,Saanen,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.005572835266924915,,,
PFUnDA,Branched,Saanen,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.006836809819503213,227.17086542063524,285.4806197093684,
PFUnDA,Branched,Saanen,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.02547813238648059,,,
PFUnDA,Branched,Saanen,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.02547813238648059,,,
PFUnDA,Branched,Saanen,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.02893207397753323,227.7133651326341,287.8102494505473,
PFUnDA,Branched,Saanen,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.015286879431888355,,,
PFUnDA,Branched,Saanen,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.015286879431888355,,,
PFUnDA,Branched,Saanen,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.01735924438651994,227.7133651326341,287.8102494505473,
PFUnDA,Branched,Saanen,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.00509562647729612,,,
PFUnDA,Branched,Saanen,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.00509562647729612,,,
PFUnDA,Branched,Saanen,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.005786414795506648,227.7133651326341,287.8102494505473,
PFUnDA,Linear,Alpine,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.046958727790032566,,,
PFUnDA,Linear,Alpine,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.046958727790032566,,,
PFUnDA,Linear,Alpine,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.05600351039248247,215.5476841181031,249.0913857383065,
PFUnDA,Linear,Alpine,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.02817523667401954,,,
PFUnDA,Linear,Alpine,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.02817523667401954,,,
PFUnDA,Linear,Alpine,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.03360210623548948,215.5476841181031,249.0913857383065,
PFUnDA,Linear,Alpine,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.009391745558006516,,,
PFUnDA,Linear,Alpine,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.009391745558006516,,,
PFUnDA,Linear,Alpine,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.011200702078496499,215.5476841181031,249.0913857383065,
PFUnDA,Linear,Alpine,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.044476045934484745,,,
PFUnDA,Linear,Alpine,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.044476045934484745,,,
PFUnDA,Linear,Alpine,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.049891225401222886,216.40823385849646,251.87703182011464,
PFUnDA,Linear,Alpine,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.026685627560690844,,,
PFUnDA,Linear,Alpine,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.026685627560690844,,,
PFUnDA,Linear,Alpine,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.029934735240733732,216.40823385849643,251.87703182011464,
PFUnDA,Linear,Alpine,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.00889520918689695,,,
PFUnDA,Linear,Alpine,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.00889520918689695,,,
PFUnDA,Linear,Alpine,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.009978245080244577,216.40823385849646,251.87703182011464,
PFUnDA,Linear,Saanen,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.04612122913884625,,,
PFUnDA,Linear,Saanen,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.04612122913884625,,,
PFUnDA,Linear,Saanen,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.05470051997383054,215.67976263601915,249.51676127265992,
PFUnDA,Linear,Saanen,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.027672737483307737,,,
PFUnDA,Linear,Saanen,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.027672737483307737,,,
PFUnDA,Linear,Saanen,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.032820311984298335,215.67976263601912,249.51676127265992,
PFUnDA,Linear,Saanen,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.009224245827769246,,,
PFUnDA,Linear,Saanen,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.009224245827769246,,,
PFUnDA,Linear,Saanen,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.010940103994766111,215.67976263601912,249.51676127265992,
PFUnDA,Linear,Saanen,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.042777363076681764,,,
PFUnDA,Linear,Saanen,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.042777363076681764,,,
PFUnDA,Linear,Saanen,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.04766584719911666,216.61457387551317,252.5359481238535,
PFUnDA,Linear,Saanen,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.025666417846009062,,,
PFUnDA,Linear,Saanen,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.025666417846009062,,,
PFUnDA,Linear,Saanen,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.02859950831946999,216.61457387551317,252.53594812385353,
PFUnDA,Linear,Saanen,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.008555472615336356,,,
PFUnDA,Linear,Saanen,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.008555472615336356,,,
PFUnDA,Linear,Saanen,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.009533169439823333,216.61457387551317,252.5359481238535,
PFUnDS,Branched,Alpine,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.010146257171003344,,,
PFUnDS,Branched,Alpine,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.05073128585501671,,,
PFUnDS,Branched,Alpine,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.012773531040984507,209.4760644743663,228.43456680746215,
PFUnDS,Branched,Alpine,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.010146257171003344,,,
PFUnDS,Branched,Alpine,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.05073128585501671,,,
PFUnDS,Branched,Alpine,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.012773531040984507,209.4760644743663,228.43456680746215,
PFUnDS,Branched,Alpine,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.010146257171003344,,,
PFUnDS,Branched,Alpine,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.05073128585501671,,,
PFUnDS,Branched,Alpine,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.012773531040984507,209.4760644743663,228.43456680746215,
PFUnDS,Branched,Alpine,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.009348057279085071,,,
PFUnDS,Branched,Alpine,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.04674028639542535,,,
PFUnDS,Branched,Alpine,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.010864316275636141,209.5869641325097,228.789584929807,
PFUnDS,Branched,Alpine,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.009348057279085071,,,
PFUnDS,Branched,Alpine,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.04674028639542535,,,
PFUnDS,Branched,Alpine,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.010864316275636141,209.5869641325097,228.789584929807,
PFUnDS,Branched,Alpine,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.009348057279085071,,,
PFUnDS,Branched,Alpine,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.04674028639542535,,,
PFUnDS,Branched,Alpine,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.010864316275636141,209.5869641325097,228.789584929807,
PFUnDS,Branched,Saanen,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.009917342440439843,,,
PFUnDS,Branched,Saanen,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.04958671220219921,,,
PFUnDS,Branched,Saanen,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.012374610255321904,209.4900256023585,228.47852719092435,
PFUnDS,Branched,Saanen,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.009917342440439843,,,
PFUnDS,Branched,Saanen,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.04958671220219921,,,
PFUnDS,Branched,Saanen,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.012374610255321904,209.4900256023585,228.47852719092435,
PFUnDS,Branched,Saanen,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.009917342440439843,,,
PFUnDS,Branched,Saanen,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.04958671220219921,,,
PFUnDS,Branched,Saanen,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.012374610255321904,209.4900256023585,228.47852719092435,
PFUnDS,Branched,Saanen,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.008918654767782204,,,
PFUnDS,Branched,Saanen,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.04459327383891101,,,
PFUnDS,Branched,Saanen,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.010254405421940144,209.60415717659086,228.84200440090999,
PFUnDS,Branched,Saanen,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.008918654767782204,,,
